variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
sample_id,,,,,An ID assigned to a wastewater sample. It must be unique for this NWSS reporting jurisdiction. Wastewater samples that are split and measured by different labs should have the same sample ID but different lab IDs. Wastewater samples for which multiple SARS-CoV-2 PCR targets are measured should also have the same sample ID.,,,,,,,,,,Sample,text,"ID (Internal ID to link a unique sample to lab results), jurisdiction id (a string 20 characters or less, containing only numbers, English alphabetic characters, underscores, and hyphens; white space is not allowed)",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"multiple sar,sample d,wastewater sample,nwss reporting jurisdiction,different lab id",group105
sample_id,An ID assigned to a wastewater sample. It must be unique for this NWSS reporting jurisdiction. Wastewater samples that are split and measured by different labs should have the same sample ID but different lab IDs. Wastewater samples for which multiple SARS-CoV-2 PCR targets are measured should also have the same sample ID. Note: do not include PII in this field.,"jurisdiction id (a string 20 characters or less, containing only numbers, english alphabetic characters, underscores, and hyphens; white space is not allowed; not case sensitive)",,,,required,,,,,[none],,,,,,,,,,,,,[sample id],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"multiple sar,sample d,different lab id,wastewater sample",group105
sars_cov2_std_error,"Standard error (SE) of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. If sample replicates are always performed, use SE of sample replicates; else, if processing replicates are always performed, use SE of processing replicates; else, if qPCR is performed, use SE of PCR replicates; else, if digital PCR is performed, use error from multiple replicates if available, and Poisson error if not",float,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,"[greater than or equal to 0];
-1 (if cannot be calculated, such as when no amplification observed);
[empty]",Either 'sars_cov2_std_error' or ('sars_cov2_cl_95_lo' and 'sars_cov2_cl_95_up') must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"processing replicate,standard error,pcr replicate,wastewater sample,sample replicate",group106
sars_cov2_std_error,,,,,"Standard error (SE) of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. If sample replicates are always performed, use SE of sample replicates; else, if processing replicates are always performed, use SE of processing replicates; else, if qPCR is performed, use SE of PCR replicates; else, if digital PCR is performed, use error from multiple replicates if available, and Poisson error if not",,,,,,,,,,SARSCoV2 Quantification Method,float,"[greater than or equal to 0];
-1 (if cannot be calculated, such as when no amplification observed);
[empty][units specified in 'sars_cov2_units']",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"processing replicate,standard error,pcr replicate,wastewater sample,sample replicate",group106
equiv_sewage_amt,Equivalent unconcentrated volume of wastewater or mass of sludge in PCR reaction,float,,,,not required,,,,,ml wastewater or g sludge,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"equivalent unconcentrated volume,pcr reaction,mass,sludge,wastewater",group107
equiv_sewage_amt,,,,,Equivalent unconcentrated volume of wastewater or mass of sludge in PCR reaction,,,,,,unit?,,,,Sample,float,mL wastewater or g sludge,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"equivalent unconcentrated volume,pcr reaction,mass,sludge,wastewater",group107
zipcode,ZIP code in which this sampling site is located ,zip code (#####),,,,required,,,,,[none],,,,,,,,,,,,,[ZIP code],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"site,zip code",group108
zip,,,,,Zip or Postal Code:,,,,,,,,,form_1,Domicile,text,5-digit zip code,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"postal code,zip",group108
zip_code_3digit,,number,,,Zip Code (3 digit only),,,,,,,,,tier2_other,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),text,,3,3,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"digit,zip code",group108
zipcode,,zipcode,,,ZIP code in which this sampling site is located,,,,,,,,,,Collection Site,text,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample site,zip code",group108
zip_postal_code,,string,Baseline Survey,7,What is the ZIP code (if in the U.S.) or postal code of your primary residence?,true,String,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"postal code,primary residence,zip code",group108
covid_test_specimen_type_other,From RADx-UP Testing Core,,,,Other specimen type,,,,,,,,,covid_test,Accessibility to testing,text,,,,"[covid_test_specimen_type] = ""90""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"test core,speciman,radx",group109
covid_test_specimen_type_other,,,,,Other specimen type,,,,,,,,,,Covid Testing,text,,,,"[covid_test_specimen_type] = ""90""",,,RADx-UP Testing Core,,,RADxrad_COVID_Testing_Data_Elements_v000.xlsx [RADxrad_COVID_Testing_Data_Elem].csv,RADx-rad,speciman,group109
covid_test_type_other,From RADx-UP Testing Core,,,,Other method target,,,,,,,,,covid_test,Accessibility to testing,text,,,,"[covid_test_type] = ""90""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"test core,method target,radx",group110
covid_test_type_other,,,,,Other method target,,,,,,,,,,Covid Testing,text,,,,"[covid_test_type] = ""90""",,,RADx-UP Testing Core,,,RADxrad_COVID_Testing_Data_Elements_v000.xlsx [RADxrad_COVID_Testing_Data_Elem].csv,RADx-rad,method target,group110
sympt_types_v5,clinical_event_5 - description of symptoms,notes,,,Description of Symptoms-,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"description,clinical_event_5",group111
sympt_types,clinical_event_1 - description of symptoms,notes,,,Description of Symptoms-,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"description,clinical_event_1",group111
sympt_types_v2_18fc4a,clinical_event_2 - description of symptoms,notes,,,Description of Symptoms-,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"description,clinical_event_2",group111
sympt_types_v2_18fc4a_v2,clinical_event_3 - description of symptoms,notes,,,Description of Symptoms-,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"description,clinical_event_3",group111
cross_reactivity_detail,,,,,Description of observed cross-reactivity.,,,,,,,,,,Analytical Performance,text,,,,,,,,,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,description,group111
sympt_types_v4,clinical_event_4 - description of symptoms,notes,,,Description of Symptoms-,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"description,clinical_event_4",group111
diagnosis_covid__symptoms,,string,,,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Symptoms only (no lab test),,"[nan, 'Symptoms only (no lab test)']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"coronavirus diagnosis,lab test,test",group112
lab_tests_performed,,,,,Any lab tests performed?,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,lab test,group112
diagnosis__symp,,string,,,Did the healthcare provider perform any of the following tests? Select all that apply.__Symptoms only (no lab test),,"[nan, 'Symptoms only (no lab test)']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"lab test,test,healthcare provider perform",group112
hc_notrec,,,,,"Since the start of the COVID-19 pandemic (since March 2020), was there any time when this child needed health care, but it was not received? By health care, we mean medical care as well as other kinds of care like dental care, vision care, and mental health services",,"0, No| 1, Yes |99, Prefer not to answer",,,,,,,tier2_ped,"Below is a list of comments made by people after stressful life events. Please tick each item showing how frequently these comments were true for you during the past seven days. If they did not occur during that time, please tick the 'not at all' box. ",radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"dental care,care,health care,medical care,vision care",group113
sought_attention__location__other,,string,,,Where did you seek care from a healthcare provider?__Other (please specify),,[],,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"healthcare,care",group113
sought_attention__location,,string,,,Where did you seek care from a healthcare provider?__Response,,"['Primary care clinic (e.g. family medicine, internal medicine)', nan, 'Urgent care facility', 'Emergency room (ER)', 'Ear, nose, and throat (otolaryngology) clinic', 'Other (please specify)', 'Infectious disease clinic']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,care,group113
did_you_receive_the_flu_vaccine_last_flu_season_september_2019_march_2020,"Did you receive the flu vaccine <span style=""""text-decoration: underline;"""">last</span> flu season? (September 2019 - March 2020)",text,,,,,"[""yes"",""i_don_t_remember"",""no""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"september,flu vaccine,march,decoration",group114
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?<span id=""""mce_0_start"""" style=""""line-height: 0px;"""">?</span>",text,,,,,"[""yes"",""i_don_t_know_can_t_remember"",""no""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"height,flu vaccine,flu shot,decoration",group114
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_this_flu_season_september_2020_to_today,Did you receive the flu vaccine (often called the flu shot) this flu season (September 2020 to today)?,text,,,,,"[""yes"",""no"",""i_don_t_know_can_t_remember""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu shot,flu season,today,flu vaccine,september",group114
flu_vaccine_season_3,UPENN SURVEY,,,,Have you received a flu vaccine in the last 12 months?,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,vaccine_acceptance,Vaccination,radio,,,,"[flu_vaccinehistind_2] = ""1""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"flu vaccine,month,upenn survey",group114
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot2__date_flu_vaccine,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Date Flu Vaccine",text,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"exact date,good estimate,flu vaccine,flu shot",group114
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot__flu_vaccine_date,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Flu/Vaccine Date",text,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu,flu shot,vaccine date,flu vaccine,exact date",group114
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently2,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?",text,,,,,"[""yes"",""i_don_t_know_can_t_remember"",""no""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,decoration",group114
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot2__date_flu_vaccine,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Date Flu Vaccine",text,,,,, ,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"exact date,good estimate,flu vaccine,flu shot",group114
vaccinated__this_year,,string,,,Did you receive the flu vaccine (sometimes called the flu shot) this flu season (September 2019 to today)?__Response,,"['No', 'Yes', nan, ""I don't know / I can't remember""]",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"september,flu vaccine,flu shot,flu season",group114
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently2,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?",text,,,,,"[""yes"",""no"",""i_don_t_know_can_t_remember""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,decoration",group114
received_flu_vaccine,,string,,,Did you receive the flu vaccine (sometimes called the flu shot) this season (September 2019 to today)?,,"['No', 'Yes', 'I dont know cant remember']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"season,flu shot,today,flu vaccine,september",group114
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?<span id=""""mce_0_start"""" style=""""line-height: 0px;"""">?</span>",text,,,,,"[""i_don_t_know_can_t_remember"",""no"",""yes""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"height,flu vaccine,flu shot,decoration",group114
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot__flu_vaccine_date,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Flu/Vaccine Date",text,,,,, ,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu,flu shot,vaccine date,flu vaccine,exact date",group114
vaccinated__last_year,,string,,,Did you receive the flu vaccine last flu season? (September 2018 - March 2019)__Response,,"['No', 'Yes', ""I don't know / I can't remember"", nan]",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"september,flu vaccine,march,flu season",group114
institution_type,"If this sample represents wastewater from a single institution, facility, or building, specify the institution type; otherwise, specify ""not institution specific""",category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"facility,single institution,institution,institution type,wastewater",group115
institution_type,,,,,"If this sample represents wastewater from a single institution, facility, or building, specify the institution type; otherwise, specify ""not institution specific""",,not institution specific | correctional | long term care - nursing home | long term care - assisted living | other long term care | short stay acute care hospital | long term acute care hospital | child day care | k12 | higher ed dorm | higher ed other | social services shelter | other residential building | ship | airplane,,,,,,,,Collection Site,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"facility,single institution,institution,institution type,wastewater",group115
tss,"Total suspended solids of raw (or, if unavailable, post-grit removal) wastewater ",float,,,,not required,,,,,mg/l,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,solid",group116
tss,,,,,"Total suspended solids of raw (or, if unavailable, post-grit removal) wastewater",,,,,,mg/l,,,,Sample,float,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater,solid",group116
