Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
52824c5d27953cf974b576caea199e42e35bd0a94fabf503f9e2465a4150a98b2bcf35b25bc57730757c6901a97ec8ca43311b60fa3b62a5c0dae9467c0c5faf,epaid,NPDES permit number for the wastewater treatment plant specified in 'wwtp_name',npdes permit number (<2-letter abbreviation><#######>),,,,not required,,,,,[none],,,,,,,,,,,,,,[NPDES permit number],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wwtp_name,wastewater treatment plant,npde permit number",group92,"46f44b,1.0"
319f29f61047c41600b780f9a18c4d86940483a32ead666c810a43597bb7cc49b4b57bc0f937671009b2544e8b40a1cd8c21ae3d4519c8ef6204749905a6840b,industrial_input,,,,,Approximate average percentage of wastewater from industrial sources that is received by the wastewater treatment plant specified in 'wwtp_name',,,,,,percent,,,,WWTP,float,,,0,100,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wwtp_name,approximate average percentage,industrial source,wastewater treatment plant,wastewater",group93,"95e15a,1.0"
4bad55f49cecdc223fa60b82ba331234fa4e77303ffd7744871cee0c9aabe34d3c2dfc787be3c49931e2b9a9cc39d5d084629e79ae27f0de001e65da9a95e15a,industrial_input,Approximate average percentage of wastewater from industrial sources that is received by the wastewater treatment plant specified in 'wwtp_name',float,,,,not required,,,,,percent,,,,,,,,,,,,,,"[0-100];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wwtp_name,approximate average percentage,industrial source,wastewater treatment plant,wastewater",group93,"a6840b,1.0"
ee4ec1f86eaa41efe8e523f99934d04975de36c2d6a7035d0016443cf335da0cefd80c09fcaed07103919884d4cd75b231de5710ec31d1c54f40353642fcfe50,sample_location,,,,,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",,"wwtp, A sampling location at a wastewater treatment plant or other community-scale treatment infrastructure specified in 'wwtp_name' | upstream, A sampling location other than ""wwtp""",,,,,,,,Collection Site,category,"If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"scale septic,wastewater system,community level treatment infrastructure,sample collection location,wastewater treatment plant",group94,"b9839a,1.0"
b089d8f745ef9a5dcdba2b00738921dea8a04897abe85cf60b2171c83262cae94ea38ccca3d7138b9f3b3eb8aa5cfdf70f36d097712167ccbd30fde7e0b9839a,sample_location,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",category,,,,required,,,,,[none],,,,,,,,,,,,,,"wwtp;
upstream","If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"scale septic,wastewater system,community level treatment infrastructure,sample collection location,wastewater treatment plant",group94,"fcfe50,1.0"
14ba1b096c2b386a382241fd9c8c5cb89c96a8397d86a604bec230bce1d45b9d12ef67b6da094bcf6c0ae572329e79f7e5eb473197830ea147b642a4432c100d,stormwater_input,,,,,"Does the wastewater treatment plant specified in 'wwtp_name' treat water from a combined sewer system (i.e., a sewer system that collects both sewage and stormwater)?",,Yes | No,,,,,,,,WWTP,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sewage,stormwater,wastewater treatment plant,sewer system,water",group95,"a43fe7,1.0"
cf63789505ab606318f1e171dc843db680d3e48210dceff0772a10aa009f3c6efe86145b1fe4a5589cb11adcacfe4f01a8a7f10c835e35aab22ca85bf3a43fe7,stormwater_input,"Does the wastewater treatment plant specified in 'wwtp_name' treat water from a combined sewer system (i.e., a sewer system that collects both sewage and stormwater)?",category,,,,not required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sewage,stormwater,wastewater treatment plant,sewer system,water",group95,"2c100d,1.0"
b31ad9a565e5fc2102ae6e9a0bcd6a0587ce4bdbfa1052f2cf24add325185c3b6da6f6f27619f25d5aa77176c36b6557903812691816ab124b3e633ef9e6d7df,wwtp_name,"The name of the Wastewater Treatment Plant (WWTP) to which this wastewater flows. If this wastewater does not flow to a WWTP,  specify an identifiable name for the septic or other treatment system to which this wastewater flows. An arbitrary name may be used if you do not wish to disclose the real name.",string,,,,required,,,,,[none],,,,,,,,,,,,,,"[string, length less than or equal to 40 characters]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"arbitrary,treatment system,wastewater treatment plant,wastewater,wwtp",group96,"868528,1.0"
14d64ef50488440296a5fc9f8ff798b6b209e541913e899bdb7ccd3eafcac450b94a76ce4ef76e6ea81b19f85aec886466831f8c03a67234f7e9a43a64868528,wwtp_name,,,,,"The name of the Wastewater Treatment Plant (WWTP) to which this wastewater flows. If this wastewater does not flow to a WWTP, specify an identifiable name for the septic or other treatment system to which this wastewater flows. An arbitrary name may be used if you do not wish to disclose the real name.",,,,,,,,,,WWTP,text,"[string, length less than or equal to 40 characters]",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"arbitrary,treatment system,wastewater treatment plant,wastewater,wwtp",group96,"e6d7df,1.0"
09dfbc803004f598e1f4eb5fb1365f37c44463a588b69977fe782d99cc8dd2fcea3130fea3443409faaba8b63bd421782d499ff35c71f871f9856f5ae0231944,inhibition_adjust,,,,,Was inhibition incorporated into the SARS-CoV-2 concentration calculation?,,Yes | No,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,inhibition",group97,"8baa79,1.0"
0ba50278d35bda6bbecd8cffbaf6278089b5603d049c868b645bd9a9d69a70bd678c14644965aa0fc210de2fcd7e3ae7e067d3c9a7281a346f61ac43da8baa79,inhibition_adjust,Was inhibition incorporated into the SARS-CoV-2 concentration calculation?,category,,,,required,,,,,[none],,,,,,,,,,,,,,,"If 'inhibition_detect' is ""yes"", then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,inhibition",group97,"231944,1.0"
c023ea5527e16501f8365b757c77105a09e64b0c908549faca34cb3ee1d44fb9be9ccac0365915446f884e81d0c80da0aad47afed65c2630224e0cb1eb46e4c4,lod_sewage,SARS-CoV-2 limit of detection back-calculated to unconcentrated sample basis,float,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,,[float],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,detection,unconcentrated sample basis",group98,"f8e18d,1.0"
14d84f62ae02fde18d6208a44d04f8eb20e9768a4650ad713857c7dd464b957cbc210d452b735a5f3395e32c23a4aeb8c572782ba89eb1b3b7df8ba0d5f8e18d,lod_sewage,,,,,SARS-CoV-2 limit of detection back-calculated to unconcentrated sample basis,,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'sars_cov2_units'],,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,detection,unconcentrated sample basis",group98,"46e4c4,1.0"
db1744f6470842fb8c25670b0a502d2c24ae56d7ff94410deb29c394ac422fd6b2491e5c912d174fbd487f0fdfc6c09770450622fb88ec3a5faa51add34f8fb0,institution_type,,,,,"If this sample represents wastewater from a single institution, facility, or building, specify the institution type; otherwise, specify ""not institution specific""",,not institution specific | correctional | long term care - nursing home | long term care - assisted living | other long term care | short stay acute care hospital | long term acute care hospital | child day care | k12 | higher ed dorm | higher ed other | social services shelter | other residential building | ship | airplane,,,,,,,,Collection Site,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"facility,institution,institution type,wastewater,single institution",group99,"0a883c,1.0"
36cd4303c3622e79cf72f055dbe8a1b829de996d23d8f534b7e0a1b1be45798f1039c914d29b72780d46676e7c30e2a8cd4adfdf612592e0062d5f089b0a883c,institution_type,"If this sample represents wastewater from a single institution, facility, or building, specify the institution type; otherwise, specify ""not institution specific""",category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"facility,institution,institution type,wastewater,single institution",group99,"4f8fb0,1.0"
18a25371536dabfc8f694b648e9fc640c06268f8e2e59f8bea940780bffbe2cd0316ca538abad21fcc4b734387babf0c5d9b1a04a488bd4901d711c89281ea58,tss,,,,,"Total suspended solids of raw (or, if unavailable, post-grit removal) wastewater",,,,,,mg/l,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"solid,wastewater",group100,"679966,1.0"
34529f432e0c79b032894e2358615f125f79c80536f1bf93a4008d264629a15cb356287e9a8064325a9c17ada98816613570845559643152dc00767ad3679966,tss,"Total suspended solids of raw (or, if unavailable, post-grit removal) wastewater ",float,,,,not required,,,,,mg/l,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"solid,wastewater",group100,"81ea58,1.0"
4dfacecfcb57c86c9fbe54d513b40d74b4b42ad69a4cef68b583831eddd30d142c27a3b75d62feac658eeb6307f9b26dd4e5e77ec7b973a74fc69f1d45b93215,hispanic,,select one,Demographics Survey,5,"Are you of Hispanic, Latino or Spanish origin or ancestry?",TRUE,"No;Yes: Mexican, Mexican American or Chicano;Yes: Puerto Rican;Yes: Cuban;Yes: Other or Mixed Hispanic, Latino or Spanish origin;Don't know;Prefer not to state",,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"spanish origin,ancestry,latino",group101,"8a1762,0.73"
c42d3122d43b06c9949ef6ec2babcd6e7051fe357afb238484a5dc68118a7d4a89fc66faf4ddc00534865b1c3ce1c784fef4869f5de228b22ddbbe644a8a1762,race_ethn_hispanic_other,PX011901,,,,"Please specify other Hispanic, Latino, or Spanish origin. For example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc. ",,,,,,,,,sociodemographics,Demographics,text,,,,,[race_ethn_hispanic_detail_2(4)]='1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"salvadoran,ecuadorian,colombian,px011901,latino,spanish origin",group101,"b93215,0.73"
893b3907ddeec389fbda57417ab8c156c2de500cd4d725151a0b408bd8f4dba5016d55b3a1fb1c1da1e999d5587b67e3640d60dbe7f575a152a99a43dffdaa94,ext_blank,Are extraction blanks included in the extraction process?,category,,,,not required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"extraction process,extraction blank",group102,"485bfa,1.0"
d8172a421c8fa6f61fe473fd01c8a31dfade7bb9d48f6d7daa09788012f619bef380da3fc382e906bca902d5b9f779707ee4ca5a177125d1c77d842f19485bfa,ext_blank,,,,,Are extraction blanks included in the extraction process?,,Yes | No,,,,,,,,Processing Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"extraction process,extraction blank",group102,"fdaa94,1.0"
394c3006b25c5ee9c3735c6d78241db6801eed13a18846d7633a39e9fbc542b60ac3ec0267cef72213efc2100451748da8c8b2c5e540f2ebd5486d407ed5caea,inhibition_detect,Was molecular inhibition detected?,category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,molecular inhibition,group103,"afd96a,1.0"
52823a706c88d9cb34efc395f898a842aabcbd6e469f6d30d58535a0dfa040755a24728a01acddfd3b0409e2f8fe145266ecc5c1da2b827fe8f1848de3afd96a,inhibition_detect,,,,,Was molecular inhibition detected?,,Yes | No | Not tested,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,molecular inhibition,group103,"d5caea,1.0"
4875dc3a732e17a272a9e293e7a80a9fbd2e9588d558373defb048dbdd54aaa82ddae3839ddd6853c9c5439deb2f1b90385f7e318e8eb3191ab9a357fdb06bf8,mari_use_vap_2,,,,,"If you have used marijuana in the past 12 months, have often have you vaped it?",,"1, Daily or almost daily|2, About once or twice per week|3, About once per month|4, Rarely (less than once per month)|5, Never| 99, Prefer not to answer",,,,,,,tier2_drug_use,Prescription Medication 15,radio,,,,,[mari_use_2] = 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"month,marijuana",group104,"28a514,0.75"
49924c3967a776a31df1723ab69b67583769a70a3e861f268f6ddffd64e9e13c9b8f71247e09ed4c44d2d5aee4041c2658492a7d98aa09cb3592779c6328a514,marijuana_30days,,select one,Your Smoking History,3,Have you smoked or vaped marijuana in the past 30 days?,TRUE,Yes;No;Don't know;Refuse to answer,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Smoking History.csv,RADx-DHT,"day,marijuana",group104,"b06bf8,0.75;28b73a,0.74"
889f1bf7edbe0a794784849ad6d7e083cb58878c79d3858815f257d842c451f40839d1b92ce9b77c2d7fd3829eaf2986b448de3585f5fc415862f42f8928b73a,mari_use_smk_2,,,,,"If you have used marijuana in the past 12 months, have often have you smoked it?",,"1, Daily or almost daily|2, About once or twice per week|3, About once per month|4, Rarely (less than once per month)|5, Never| 99, Prefer not to answer",,,,,,,tier2_drug_use,Prescription Medication 15,radio,,,,,[mari_use_2] = 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"month,marijuana",group104,"28a514,0.74"
0a363eb87d0d789d237b6128aaf45e2832336f53a9373ac3468a4d1f8d27116c6e87eebdb1fae0c658ee1a25896babb46a8ad1587309c2c042a0b811fb8504ca,ntc_amplify,,,,,"For qPCR, did any no-template controls on this instrument run have a Ct value less than 40? For ddPCR, did any no-template controls on this instrument run have 3 or more positive droplets?",,Yes | No,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"instrument run,ct value,positive droplet,ddpcr,template control",group105,"cd7b11,1.0"
6fcd4f49fe4611a4f7848cdc25cf1cbfd49fb05fc57424a8468780a9c81486f464c0c32a9e61845e5fc43a47d7db8d77904180556b4022bf2bd7469798cd7b11,ntc_amplify,"For qPCR, did any no-template controls on this instrument run have a Ct value less than 40? For ddPCR, did any no-template controls on this instrument run have 3 or more positive droplets?",category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"instrument run,ct value,positive droplet,ddpcr,template control",group105,"8504ca,1.0"
a0c717211cdd52d50076bb28a7aad35a415934624d1eaec75fa5e947ffae35f3b1eed71cea7268e8e5315dbe173fea688969936798c3dbf2752af76d8f040e60,pretreatment_specify,,,,,"If 'pretreatment' is ""yes"", then specify the chemicals used",,,,,,,,,,Collection Method,text,,,,,[pretreatment] = 'Yes',,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"pretreatment,chemical",group106,"6e40b9,1.0"
9cf5394ba53ae6c5d3814f0041b8a564c8c592a9fa9461fbe056ef53ed6d73618995be741315f992f52f5c8246f13449f731ca15b49a6c90e812cdf9686e40b9,pretreatment_specify,"If 'pretreatment' is ""yes"", then specify the chemicals used",string,,,,not required,,,,,[none],,,,,,,,,,,,,,"[string];
[empty]","if 'pretreatment' is ""yes"", then specify in 'pretreatment_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"pretreatment,chemical",group106,"040e60,1.0"
708fef84a97b7c801a56d5e74aeb9612f19822ac05f80e09f4fc259db0be67b0dda320501564021c1245d6623d0d20556f443e67a8af6e48f8bf2a711a40e2ca,rec_eff_spike_conc,,,,,"Spike concentration, on average, of the recovery control on a per sample volume basis",,,,,,log10 copies/ml,,,,Processing Method,float,"If 'rec_eff_target_name' has a non-empty value, then this must have a non-empty value",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"recovery control,spike concentration,sample volume basis",group107,"9960b1,1.0"
a3ad7917b4e53115d8076cba4d2b6ddce0e56642cb114d3e6922ad4bebec66ada8b5d0b65e1287674794c501595369ebba78047e4b3204b47aa32da0fc9960b1,rec_eff_spike_conc,"Spike concentration, on average, of the recovery control on a per sample volume basis",float,,,,required,,,,,log10 copies/ml,,,,,,,,,,,,,,"[float];
[empty]","If 'rec_eff_target_name' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"recovery control,spike concentration,sample volume basis",group107,"40e2ca,1.0"
