variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__peruvian,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Peruvian",text,,,,,"[""""peruvian""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
hispanic,,select one,Demographics Survey,5,"Are you of Hispanic, Latino or Spanish origin or ancestry?",TRUE,"No;Yes: Mexican, Mexican American or Chicano;Yes: Puerto Rican;Yes: Cuban;Yes: Other or Mixed Hispanic, Latino or Spanish origin;Don't know;Prefer not to state",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,"ancestry,latino,spanish origin",group114
race_ethn_hispanic,"PX011901| https://www.phenxtoolkit.org/protocols/view/11901 | U.S. Census Bureau, Census 2020, Questionnaire | Reduced to OMB, Added 99, Prefer not to answer",,,,"Are you of Hispanic, Latino, or Spanish origin?",,"0, No, not of Hispanic, Latino, or Spanish origin | 1, Yes, of Hispanic, Latino, or Spanish origin | 99, Prefer not to answer",,,,,,,sociodemographics,Demographics,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"census,spanish origin,latino,omb",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__mexican_mexican_american_chicano,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Mexican, Mexican American, Chicano",text,,,,,"[""""mexican_mexican_american_chicano""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"chicano,mexican american,latino",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__puerto_rican,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Puerto Rican",text,,,,,"[""""puerto_rican""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__nicaraguan,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Nicaraguan",text,,,,,"[""""nicaraguan""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"nicaraguan,latino",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__panamanian,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Panamanian",text,,,,,"[""""panamanian""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__colombian,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Colombian",text,,,,,"[""""colombian""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
ethnicity,Ethnicity of participant.,categorical,,," ""Are you Hispanic, Latinx, or of Spanish origin?""",,"Yes, ""Yes, of Hispanic, Latinx or Spanish origin"" ;
No, ""No, not of Hispanic, Latinx or Spanish origin"" ; 
NA;",,,,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"latinx,participant,ethnicity,spanish origin",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__salvadoran,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Salvadoran",text,,,,,"[""""salvadoran""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__argentine,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Argentine",text,,,,,"[""""argentine""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"argentine,latino",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__dominican,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Dominican",text,,,,,"[""""dominican""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
race_ethn_hispanic_other,PX011901,,,,"Please specify other Hispanic, Latino, or Spanish origin. For example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc. ",,,,,,,,,sociodemographics,Demographics,text,,,,[race_ethn_hispanic_detail_2(4)]='1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"colombian,salvadoran,px011901,latino,spanish origin,ecuadorian",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__spaniard,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Spaniard",text,,,,,"[""""spaniard""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__guatemalan,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Guatemalan",text,,,,,"[""""guatemalan""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"guatemalan,latino",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__ecuadorian,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Ecuadorian",text,,,,,"[""""ecuadorian""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__honduran,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Honduran",text,,,,,"[""""honduran""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_racial_or_ethnic_groups_do_you_identify_with__hispanic_latino_or_spanish,"Which racial or ethnic group(s) do you identify with? Please select all that apply. | Hispanic, Latino, or Spanish",text,,,,,"[""""hispanic_latino_or_spanish""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__venezuelan,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Venezuelan",text,,,,,"[""""venezuelan""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"venezuelan,latino",group114
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__cuban,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Cuban",text,,,,,"[""""cuban""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group114
ext_blank,,,,,Are extraction blanks included in the extraction process?,,Yes | No,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"extraction blank,extraction process",group115
ext_blank,Are extraction blanks included in the extraction process?,category,,,,not required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"extraction blank,extraction process",group115
inhibition_detect,Was molecular inhibition detected?,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,molecular inhibition,group116
inhibition_detect,,,,,Was molecular inhibition detected?,,Yes | No | Not tested,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,molecular inhibition,group116
mari_use_smk_2,,,,,"If you have used marijuana in the past 12 months, have often have you smoked it?",,"1, Daily or almost daily|2, About once or twice per week|3, About once per month|4, Rarely (less than once per month)|5, Never| 99, Prefer not to answer",,,,,,,tier2_drug_use,Prescription Medication 15,radio,,,,[mari_use_2] = 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"marijuana,month",group117
marijuana_30days,,select one,Your Smoking History,3,Have you smoked or vaped marijuana in the past 30 days?,TRUE,Yes;No;Don't know;Refuse to answer,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Smoking History.csv,RADx-DHT,"marijuana,day",group117
mari_use_vap_2,,,,,"If you have used marijuana in the past 12 months, have often have you vaped it?",,"1, Daily or almost daily|2, About once or twice per week|3, About once per month|4, Rarely (less than once per month)|5, Never| 99, Prefer not to answer",,,,,,,tier2_drug_use,Prescription Medication 15,radio,,,,[mari_use_2] = 1,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"marijuana,month",group117
mari_use_2,,,,,Have you used marijuana in the past 12 months? ,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_drug_use,Prescription Medication 15,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"marijuana,month",group117
marijuana,,select one,Your Smoking History,3,"Have you smoked or vaped marijuana, even one or two puffs?",TRUE,Yes;No;Don't know;Refuse to answer,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Smoking History.csv,RADx-DHT,"marijuana,puff",group117
ntc_amplify,,,,,"For qPCR, did any no-template controls on this instrument run have a Ct value less than 40? For ddPCR, did any no-template controls on this instrument run have 3 or more positive droplets?",,Yes | No,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"ddpcr,instrument run,ct value,template control,positive droplet",group118
ntc_amplify,"For qPCR, did any no-template controls on this instrument run have a Ct value less than 40? For ddPCR, did any no-template controls on this instrument run have 3 or more positive droplets?",category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"ddpcr,instrument run,ct value,template control,positive droplet",group118
pretreatment_specify,,,,,"If 'pretreatment' is ""yes"", then specify the chemicals used",,,,,,,,,,Collection Method,text,,,,[pretreatment] = 'Yes',,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"chemical,pretreatment",group119
pretreatment_specify,"If 'pretreatment' is ""yes"", then specify the chemicals used",string,,,,not required,,,,,[none],,,,,,,,,,,,,"[string];
[empty]","if 'pretreatment' is ""yes"", then specify in 'pretreatment_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"chemical,pretreatment",group119
rec_eff_spike_conc,,,,,"Spike concentration, on average, of the recovery control on a per sample volume basis",,,,,,log10 copies/ml,,,,Processing Method,float,"If 'rec_eff_target_name' has a non-empty value, then this must have a non-empty value",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"spike concentration,sample volume basis,recovery control",group120
rec_eff_spike_conc,"Spike concentration, on average, of the recovery control on a per sample volume basis",float,,,,required,,,,,log10 copies/ml,,,,,,,,,,,,,"[float];
[empty]","If 'rec_eff_target_name' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"spike concentration,sample volume basis,recovery control",group120
vaccine_past_month,,select one,Monthly Vaccine Survey,1,Have you received a COVID-19 (SARS-CoV-2) vaccine or booster in the past month (or since the last time you answered this question)?,TRUE,"Yes;No, I have not ever received a vaccine for COVID-19;No, I have already been vaccinated;Other;I don't know",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Monthly Vaccine Survey.csv,RADx-DHT,"booster,past month,sar,time,vaccine",group121
vaccine_booster,,,,,"If you are given a recommendation for a vaccine booster, will you get a booster?",,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_vaccine_acceptance,"In deciding whether to get the COVID-19 vaccine, how important are/were these statements to you ?  
1 = Not Important, 3 = Neutral,  5 = Very Important",radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"vaccine booster,booster,recommendation",group121
zip,,,,,Zip or Postal Code:,,,,,,,,,form_1,Domicile,text,5-digit zip code,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,"postal code,zip",group122
zip_postal_code,,string,Baseline Survey,7,What is the ZIP code (if in the U.S.) or postal code of your primary residence?,TRUE,String,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"postal code,primary residence,zip code",group122
